Century	text	_sentence_text	annotation	aspect_cat	results	sentence_split	iob
19	['valley', 'Rocky Mountains', 'Rocky Mountains', 'Pipestone Pass', 'Pipestone Pass']	It is at the head of this valley , on the western slope of the main range of the Rocky Mountains , and fifteen miles from the Pipestone Pass , that there has been witnessed , during the last three or four years , that rapid growth of population and wealth that is without parallel , even in the marvelous annals of mining .	['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['NAT_LANDFORM', 'LOCATION', 'NAT_LANDFORM', 'LOCATION', 'HUM_LANDFORM']	(['It', 'is', 'at', 'the', 'head', 'of', 'this', 'valley', ',', 'on', 'the', 'western', 'slope', 'of', 'the', 'main', 'range', 'of', 'the', 'Rocky', 'Mountains', ',', 'and', 'fifteen', 'miles', 'from', 'the', 'Pipestone', 'Pass', ',', 'that', 'there', 'has', 'been', 'witnessed', ',', 'during', 'the', 'last', 'three', 'or', 'four', 'years', ',', 'that', 'rapid', 'growth', 'of', 'population', 'and', 'wealth', 'that', 'is', 'without', 'parallel', ',', 'even', 'in', 'the', 'marvelous', 'annals', 'of', 'mining', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['It', 'is', 'at', 'the', 'head', 'of', 'this', 'valley', ',', 'on', 'the', 'western', 'slope', 'of', 'the', 'main', 'range', 'of', 'the', 'Rocky', 'Mountains', ',', 'and', 'fifteen', 'miles', 'from', 'the', 'Pipestone', 'Pass', ',', 'that', 'there', 'has', 'been', 'witnessed', ',', 'during', 'the', 'last', 'three', 'or', 'four', 'years', ',', 'that', 'rapid', 'growth', 'of', 'population', 'and', 'wealth', 'that', 'is', 'without', 'parallel', ',', 'even', 'in', 'the', 'marvelous', 'annals', 'of', 'mining', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19	['mountains', 'Butte', 'furnaces', 'Silver City', 'Silver City', 'copper mines', 'United States']	"Here , encompassed on three sides by lofty ranges of mountains , Butte pours forth the smoke of its innumerable furnaces ; for not only is its production of silver so great that it has come to be designated the `` Silver City , '' but its copper mines are such as to give employment to the most extensive smelting works in the United States ."	['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['NAT_LANDFORM', 'LOCATION', 'HUM_LANDFORM', 'LOCATION', 'HUM_LANDFORM', 'HUM_LANDFORM', 'LOCATION']	"(['Here', ',', 'encompassed', 'on', 'three', 'sides', 'by', 'lofty', 'ranges', 'of', 'mountains', ',', 'Butte', 'pours', 'forth', 'the', 'smoke', 'of', 'its', 'innumerable', 'furnaces', ';', 'for', 'not', 'only', 'is', 'its', 'production', 'of', 'silver', 'so', 'great', 'that', 'it', 'has', 'come', 'to', 'be', 'designated', 'the', 'Silver', 'City', ',', ""''"", 'but', 'its', 'copper', 'mines', 'are', 'such', 'as', 'to', 'give', 'employment', 'to', 'the', 'most', 'extensive', 'smelting', 'works', 'in', 'the', 'United', 'States', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O'])"	"['Here', ',', 'encompassed', 'on', 'three', 'sides', 'by', 'lofty', 'ranges', 'of', 'mountains', ',', 'Butte', 'pours', 'forth', 'the', 'smoke', 'of', 'its', 'innumerable', 'furnaces', ';', 'for', 'not', 'only', 'is', 'its', 'production', 'of', 'silver', 'so', 'great', 'that', 'it', 'has', 'come', 'to', 'be', 'designated', 'the', 'Silver', 'City', ',', ""''"", 'but', 'its', 'copper', 'mines', 'are', 'such', 'as', 'to', 'give', 'employment', 'to', 'the', 'most', 'extensive', 'smelting', 'works', 'in', 'the', 'United', 'States', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O']
19	['Utah', 'Nevada']	Its total production during 1885 , valued at $ 15,000,000 , viz. , $ 5,000,000 worth of bullion and $ 10,000,000 worth of copper matte , was twice that of Utah , and three times that of Nevada .	['ASPECT', 'ASPECT']	['LOCATION', 'LOCATION']	(['Its', 'total', 'production', 'during', '1885', ',', 'valued', 'at', '15', ',', '000', ',', '000', ',', 'viz', '.', ',', '5', ',', '000', ',', '000', 'worth', 'of', 'bullion', 'and', '10', ',', '000', ',', '000', 'worth', 'of', 'copper', 'matte', ',', 'was', 'twice', 'that', 'of', 'Utah', ',', 'and', 'three', 'times', 'that', 'of', 'Nevada', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O'])	['Its', 'total', 'production', 'during', '1885', ',', 'valued', 'at', '15', ',', '000', ',', '000', ',', 'viz', '.', ',', '5', ',', '000', ',', '000', 'worth', 'of', 'bullion', 'and', '10', ',', '000', ',', '000', 'worth', 'of', 'copper', 'matte', ',', 'was', 'twice', 'that', 'of', 'Utah', ',', 'and', 'three', 'times', 'that', 'of', 'Nevada', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']
19	['California', 'Idaho', 'New Mexico', 'Arizona']	It also exceeded that of the whole of California , or the combined production of Idaho , New Mexico and Arizona .	['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['LOCATION', 'LOCATION', 'LOCATION', 'LOCATION']	(['It', 'also', 'exceeded', 'that', 'of', 'the', 'whole', 'of', 'California', ',', 'or', 'the', 'combined', 'production', 'of', 'Idaho', ',', 'New', 'Mexico', 'and', 'Arizona', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'B-LOCATION', 'O'])	['It', 'also', 'exceeded', 'that', 'of', 'the', 'whole', 'of', 'California', ',', 'or', 'the', 'combined', 'production', 'of', 'Idaho', ',', 'New', 'Mexico', 'and', 'Arizona', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'B-LOCATION', 'O']
19	['silver mines', 'Alice', 'Moulton', 'Lexington', 'Silver Bow']	The leading silver mines of the district are the Alice , Moulton , Lexington and Silver Bow , which alone employ 210 stamps and produce 230 tons of ore daily .	['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['HUM_LANDFORM', 'HUM_LANDFORM', 'HUM_LANDFORM', 'HUM_LANDFORM', 'HUM_LANDFORM']	(['The', 'leading', 'silver', 'mines', 'of', 'the', 'district', 'are', 'the', 'Alice', ',', 'Moulton', ',', 'Lexington', 'and', 'Silver', 'Bow', ',', 'which', 'alone', 'employ', '210', 'stamps', 'and', 'produce', '230', 'tons', 'of', 'ore', 'daily', '.'], ['O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'B-HUM_LANDFORM', 'O', 'B-HUM_LANDFORM', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['The', 'leading', 'silver', 'mines', 'of', 'the', 'district', 'are', 'the', 'Alice', ',', 'Moulton', ',', 'Lexington', 'and', 'Silver', 'Bow', ',', 'which', 'alone', 'employ', '210', 'stamps', 'and', 'produce', '230', 'tons', 'of', 'ore', 'daily', '.']	['O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'B-HUM_LANDFORM', 'O', 'B-HUM_LANDFORM', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19	['Alice mine', 'Cornish pump']	The magnificent appliances of the Alice mine , including the great Cornish pump that cost $ 40,000 , are the wonder of every visitor .	['ASPECT', 'ASPECT']	['HUM_LANDFORM', 'HUM_LANDFORM']	(['The', 'magnificent', 'appliances', 'of', 'the', 'Alice', 'mine', ',', 'including', 'the', 'great', 'Cornish', 'pump', 'that', 'cost', '40', ',', '000', ',', 'are', 'the', 'wonder', 'of', 'every', 'visitor', '.'], ['O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['The', 'magnificent', 'appliances', 'of', 'the', 'Alice', 'mine', ',', 'including', 'the', 'great', 'Cornish', 'pump', 'that', 'cost', '40', ',', '000', ',', 'are', 'the', 'wonder', 'of', 'every', 'visitor', '.']	['O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19	['roasting mills', 'Alice mines']	The roasting mills of the Alice mines treat 100 tons of ore per day , and their bullion product approaches $ 100,000 per month .	['ASPECT', 'ASPECT']	['HUM_LANDFORM', 'HUM_LANDFORM']	(['The', 'roasting', 'mills', 'of', 'the', 'Alice', 'mines', 'treat', '100', 'tons', 'of', 'ore', 'per', 'day', ',', 'and', 'their', 'bullion', 'product', 'approaches', '100', ',', '000', 'per', 'month', '.'], ['O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['The', 'roasting', 'mills', 'of', 'the', 'Alice', 'mines', 'treat', '100', 'tons', 'of', 'ore', 'per', 'day', ',', 'and', 'their', 'bullion', 'product', 'approaches', '100', ',', '000', 'per', 'month', '.']	['O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19	['Lexington property']	The great Lexington property , which has produced $ 1,000,000 per annum for four years , is owned by a French company .	['ASPECT']	['HUM_LANDFORM']	(['The', 'great', 'Lexington', 'property', ',', 'which', 'has', 'produced', '1', ',', '000', ',', '000', 'per', 'annum', 'for', 'four', 'years', ',', 'is', 'owned', 'by', 'a', 'French', 'company', '.'], ['O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['The', 'great', 'Lexington', 'property', ',', 'which', 'has', 'produced', '1', ',', '000', ',', '000', 'per', 'annum', 'for', 'four', 'years', ',', 'is', 'owned', 'by', 'a', 'French', 'company', '.']	['O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19	['mine']	It claims to be the most complete mine in the entire West , and it is certainly one of the richest and most extensive .	['ASPECT']	['HUM_LANDFORM']	(['It', 'claims', 'to', 'be', 'the', 'most', 'complete', 'mine', 'in', 'the', 'entire', 'West', ',', 'and', 'it', 'is', 'certainly', 'one', 'of', 'the', 'richest', 'and', 'most', 'extensive', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['It', 'claims', 'to', 'be', 'the', 'most', 'complete', 'mine', 'in', 'the', 'entire', 'West', ',', 'and', 'it', 'is', 'certainly', 'one', 'of', 'the', 'richest', 'and', 'most', 'extensive', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19	['Moulton', 'Silver Bow']	The Moulton and Silver Bow have a daily capacity of forty and thirty tons of ore respectively .	['ASPECT', 'ASPECT']	['HUM_LANDFORM', 'HUM_LANDFORM']	(['The', 'Moulton', 'and', 'Silver', 'Bow', 'have', 'a', 'daily', 'capacity', 'of', 'forty', 'and', 'thirty', 'tons', 'of', 'ore', 'respectively', '.'], ['O', 'B-HUM_LANDFORM', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['The', 'Moulton', 'and', 'Silver', 'Bow', 'have', 'a', 'daily', 'capacity', 'of', 'forty', 'and', 'thirty', 'tons', 'of', 'ore', 'respectively', '.']	['O', 'B-HUM_LANDFORM', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19	['They are magnificent properties , well developed and exceedingly productive']	They are magnificent properties , well developed and exceedingly productive .	['NULL_CAT']	['HUM_LANDFORM']	(['They', 'are', 'magnificent', 'properties', ',', 'well', 'developed', 'and', 'exceedingly', 'productive', '.'], ['B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O'])	['They', 'are', 'magnificent', 'properties', ',', 'well', 'developed', 'and', 'exceedingly', 'productive', '.']	['B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O']
19	['mill']	The former makes the proud boast of working its ore to a higher percentage of its value than any other mill in the district .	['ASPECT']	['HUM_LANDFORM']	(['The', 'former', 'makes', 'the', 'proud', 'boast', 'of', 'working', 'its', 'ore', 'to', 'a', 'higher', 'percentage', 'of', 'its', 'value', 'than', 'any', 'other', 'mill', 'in', 'the', 'district', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O'])	['The', 'former', 'makes', 'the', 'proud', 'boast', 'of', 'working', 'its', 'ore', 'to', 'a', 'higher', 'percentage', 'of', 'its', 'value', 'than', 'any', 'other', 'mill', 'in', 'the', 'district', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O']
19	['copper mines', 'smelters']	"But it is the copper mines and smelters that represent the largest capital ; give employment to the greatest number of men ; have the largest production , both in tonnage and aggregate value ; and , it may be added , make the most smoke ."	['ASPECT', 'ASPECT']	['HUM_LANDFORM', 'HUM_LANDFORM']	"(['But', 'it', 'is', 'the', 'copper', 'mines', 'and', 'smelters', 'that', 'represent', 'the', 'largest', 'capital', ';', 'give', 'employment', 'to', 'the', 'greatest', 'number', 'of', 'men', ';', 'have', 'the', 'largest', 'production', ',', 'both', 'in', 'tonnage', 'and', 'aggregate', 'value', ';', 'and', ',', 'it', 'may', 'be', 'added', ',', 'make', 'the', 'most', 'smoke', '.'], ['O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])"	"['But', 'it', 'is', 'the', 'copper', 'mines', 'and', 'smelters', 'that', 'represent', 'the', 'largest', 'capital', ';', 'give', 'employment', 'to', 'the', 'greatest', 'number', 'of', 'men', ';', 'have', 'the', 'largest', 'production', ',', 'both', 'in', 'tonnage', 'and', 'aggregate', 'value', ';', 'and', ',', 'it', 'may', 'be', 'added', ',', 'make', 'the', 'most', 'smoke', '.']"	['O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19	['Anaconda', 'mine', 'Butte', 'town', 'Anaconda']	"At the head of the rich and powerful companies engaged in this industry , stands the Anaconda , -- its mine at Butte , the greatest copper property in America ; its smelting works , at the neighboring town of Anaconda , the largest of their kind in the world ."	['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['ORGANISATION', 'HUM_LANDFORM', 'HUM_LANDFORM', 'HUM_LANDFORM', 'LOCATION']	"(['At', 'the', 'head', 'of', 'the', 'rich', 'and', 'powerful', 'companies', 'engaged', 'in', 'this', 'industry', ',', 'stands', 'the', 'Anaconda', ',', 'its', 'mine', 'at', 'Butte', ',', 'the', 'greatest', 'copper', 'property', 'in', 'America', ';', 'its', 'smelting', 'works', ',', 'at', 'the', 'neighboring', 'town', 'of', 'Anaconda', ',', 'the', 'largest', 'of', 'their', 'kind', 'in', 'the', 'world', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])"	"['At', 'the', 'head', 'of', 'the', 'rich', 'and', 'powerful', 'companies', 'engaged', 'in', 'this', 'industry', ',', 'stands', 'the', 'Anaconda', ',', 'its', 'mine', 'at', 'Butte', ',', 'the', 'greatest', 'copper', 'property', 'in', 'America', ';', 'its', 'smelting', 'works', ',', 'at', 'the', 'neighboring', 'town', 'of', 'Anaconda', ',', 'the', 'largest', 'of', 'their', 'kind', 'in', 'the', 'world', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
18	['James Cook', 'James Cook', 'breakers']	"Author: James Cook
Title: James Cook
Language: English
By the bearing we had taken , we knew these to be the same breakers we had seen the preceding evening ."	['ASPECT', 'ASPECT', 'ASPECT']	['PERSON', 'PERSON', 'NAT_PHENOMENON']	(['Author', 'James', 'Cook', 'Title', 'James', 'Cook', 'Language', 'English', 'By', 'the', 'bearing', 'we', 'had', 'taken', ',', 'we', 'knew', 'these', 'to', 'be', 'the', 'same', 'breakers', 'we', 'had', 'seen', 'the', 'preceding', 'evening', '.'], ['O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_PHENOMENON', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['Author', 'James', 'Cook', 'Title', 'James', 'Cook', 'Language', 'English', 'By', 'the', 'bearing', 'we', 'had', 'taken', ',', 'we', 'knew', 'these', 'to', 'be', 'the', 'same', 'breakers', 'we', 'had', 'seen', 'the', 'preceding', 'evening', '.']	['O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_PHENOMENON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
18	['gale']	This was succeeded by a steady fresh gale at S.E. , with which we steered N.W. , being at this time in the latitude of 20° 20 ' S. longitude 176° 8 ' E.	['ASPECT']	['WEATHER']	"(['This', 'was', 'succeeded', 'by', 'a', 'steady', 'fresh', 'gale', 'at', 'S', '.', 'E', '.', ',', 'with', 'which', 'we', 'steered', 'N', '.', 'W', '.', ',', 'being', 'at', 'this', 'time', 'in', 'the', 'latitude', 'of', '20', '20', ""'"", 'S', '.', 'longitude', '176', '8', ""'"", 'E', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])"	"['This', 'was', 'succeeded', 'by', 'a', 'steady', 'fresh', 'gale', 'at', 'S', '.', 'E', '.', ',', 'with', 'which', 'we', 'steered', 'N', '.', 'W', '.', ',', 'being', 'at', 'this', 'time', 'in', 'the', 'latitude', 'of', '20', '20', ""'"", 'S', '.', 'longitude', '176', '8', ""'"", 'E', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
18	['a four-pound shot over their heads sent them off in the utmost confusion']	"A musquet discharged in the air had no effect ; but a four-pound shot over their heads sent them off in the utmost confusion ."	['NULL_CAT']	['PERSON']	"(['A', 'musquet', 'discharged', 'in', 'the', 'air', 'had', 'no', 'effect', ';', 'but', 'a', 'four', 'pound', 'shot', 'over', 'their', 'heads', 'sent', 'them', 'off', 'in', 'the', 'utmost', 'confusion', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O'])"	"['A', 'musquet', 'discharged', 'in', 'the', 'air', 'had', 'no', 'effect', ';', 'but', 'a', 'four', 'pound', 'shot', 'over', 'their', 'heads', 'sent', 'them', 'off', 'in', 'the', 'utmost', 'confusion', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O']
