Unnamed: 0,source_file,sentence,begin,end,annotator,_annotation,text,_sentence_text,annotation,aspect_cat,century
8194,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15229-15374,15255,15266,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15255, end=15266, entitycategory=ORGANISATION)",Fur Company,Some of the agents of the Fur Company winter every year in the Rocky Mountains . [ 356 ] The proprietors of the American Fur Company were Messrs.,ASPECT,ORGANISATION,18.0
8195,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15229-15374,15292,15307,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15292, end=15307, entitycategory=LOCATION)",Rocky Mountains,Some of the agents of the Fur Company winter every year in the Rocky Mountains . [ 356 ] The proprietors of the American Fur Company were Messrs.,ASPECT,LOCATION,18.0
8196,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15229-15374,15292,15307,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15292, end=15307, entitycategory=NAT_LANDFORM)",Rocky Mountains,Some of the agents of the Fur Company winter every year in the Rocky Mountains . [ 356 ] The proprietors of the American Fur Company were Messrs.,ASPECT,NAT_LANDFORM,18.0
8197,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15229-15374,15341,15361,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15341, end=15361, entitycategory=ORGANISATION)",American Fur Company,Some of the agents of the Fur Company winter every year in the Rocky Mountains . [ 356 ] The proprietors of the American Fur Company were Messrs.,ASPECT,ORGANISATION,18.0
8198,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15375-15557,15386,15394,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15386, end=15394, entitycategory=LOCATION)",New York,"Astor , at New York , General Pratte , Chouteau , Cabanné , Mc Kenzie , Laidlow , and Lamont ; the three latter had a share [ pg . 189 ] in the fur trade on the Upper Missouri only .",ASPECT,LOCATION,18.0
8199,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15375-15557,15397,15411,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15397, end=15411, entitycategory=PERSON)",General Pratte,"Astor , at New York , General Pratte , Chouteau , Cabanné , Mc Kenzie , Laidlow , and Lamont ; the three latter had a share [ pg . 189 ] in the fur trade on the Upper Missouri only .",ASPECT,PERSON,18.0
8200,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15375-15557,15414,15422,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15414, end=15422, entitycategory=PERSON)",Chouteau,"Astor , at New York , General Pratte , Chouteau , Cabanné , Mc Kenzie , Laidlow , and Lamont ; the three latter had a share [ pg . 189 ] in the fur trade on the Upper Missouri only .",ASPECT,PERSON,18.0
8201,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15375-15557,15425,15432,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15425, end=15432, entitycategory=PERSON)",Cabanné,"Astor , at New York , General Pratte , Chouteau , Cabanné , Mc Kenzie , Laidlow , and Lamont ; the three latter had a share [ pg . 189 ] in the fur trade on the Upper Missouri only .",ASPECT,PERSON,18.0
8202,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15375-15557,15435,15444,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15435, end=15444, entitycategory=PERSON)",Mc Kenzie,"Astor , at New York , General Pratte , Chouteau , Cabanné , Mc Kenzie , Laidlow , and Lamont ; the three latter had a share [ pg . 189 ] in the fur trade on the Upper Missouri only .",ASPECT,PERSON,18.0
8203,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15375-15557,15447,15454,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15447, end=15454, entitycategory=PERSON)",Laidlow,"Astor , at New York , General Pratte , Chouteau , Cabanné , Mc Kenzie , Laidlow , and Lamont ; the three latter had a share [ pg . 189 ] in the fur trade on the Upper Missouri only .",ASPECT,PERSON,18.0
8204,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15375-15557,15461,15467,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15461, end=15467, entitycategory=PERSON)",Lamont,"Astor , at New York , General Pratte , Chouteau , Cabanné , Mc Kenzie , Laidlow , and Lamont ; the three latter had a share [ pg . 189 ] in the fur trade on the Upper Missouri only .",ASPECT,PERSON,18.0
8205,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15375-15557,15536,15550,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15536, end=15550, entitycategory=LOCATION)",Upper Missouri,"Astor , at New York , General Pratte , Chouteau , Cabanné , Mc Kenzie , Laidlow , and Lamont ; the three latter had a share [ pg . 189 ] in the fur trade on the Upper Missouri only .",ASPECT,LOCATION,18.0
8206,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15375-15557,15536,15550,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15536, end=15550, entitycategory=NAT_LANDFORM)",Upper Missouri,"Astor , at New York , General Pratte , Chouteau , Cabanné , Mc Kenzie , Laidlow , and Lamont ; the three latter had a share [ pg . 189 ] in the fur trade on the Upper Missouri only .",ASPECT,NAT_LANDFORM,18.0
8207,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15558-15783,15558,15569,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15558, end=15569, entitycategory=FAUNA)",Wild beasts,"Wild beasts and other animals , whose skins are valuable in the fur trade , have already diminished greatly in number along this river , and it is said that , in another ten years , the fur trade will be very inconsiderable .",ASPECT,FAUNA,18.0
8208,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15558-15783,15580,15587,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15580, end=15587, entitycategory=FAUNA)",animals,"Wild beasts and other animals , whose skins are valuable in the fur trade , have already diminished greatly in number along this river , and it is said that , in another ten years , the fur trade will be very inconsiderable .",ASPECT,FAUNA,18.0
8210,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15558-15783,15687,15692,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15687, end=15692, entitycategory=NAT_LANDFORM)",river,"Wild beasts and other animals , whose skins are valuable in the fur trade , have already diminished greatly in number along this river , and it is said that , in another ten years , the fur trade will be very inconsiderable .",ASPECT,NAT_LANDFORM,18.0
8211,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15784-15969,15810,15815,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15810, end=15815, entitycategory=NAT_LANDFORM)",banks,"As the supplies along the banks of the Missouri decreased , the Company gradually extended the circle of their trading posts , as well as enterprises , and thus increased their income .",ASPECT,NAT_LANDFORM,18.0
8212,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15784-15969,15823,15831,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15823, end=15831, entitycategory=NAT_LANDFORM)",Missouri,"As the supplies along the banks of the Missouri decreased , the Company gradually extended the circle of their trading posts , as well as enterprises , and thus increased their income .",ASPECT,NAT_LANDFORM,18.0
8213,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15784-15969,15823,15831,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15823, end=15831, entitycategory=LOCATION)",Missouri,"As the supplies along the banks of the Missouri decreased , the Company gradually extended the circle of their trading posts , as well as enterprises , and thus increased their income .",ASPECT,LOCATION,18.0
8214,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15784-15969,15848,15855,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=15848, end=15855, entitycategory=ORGANISATION)",Company,"As the supplies along the banks of the Missouri decreased , the Company gradually extended the circle of their trading posts , as well as enterprises , and thus increased their income .",ASPECT,ORGANISATION,18.0
8215,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15970-16629,16020,16034,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=16020, end=16034, entitycategory=LOCATION)",Upper Missouri,"Above 500 of their agents are in the forts of the Upper Missouri , and at their various trading posts ; and , besides these individuals , who receive considerable salaries ( for it is said that the Company yearly expend 150,000 dollars in salaries ) , there are in these prairies , and the forests of the Rocky Mountains , beaver and fur trappers , who live at their own cost ; but whose present wants , such as horses , guns , powder , ball , woollen cloths , articles of clothing , tobacco , & c. & c. , are supplied by the Company , and the scores settled , after the hunting season is over , by the furs which they deliver at the different trading posts .",ASPECT,LOCATION,18.0
8216,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15970-16629,16020,16034,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=16020, end=16034, entitycategory=NAT_LANDFORM)",Upper Missouri,"Above 500 of their agents are in the forts of the Upper Missouri , and at their various trading posts ; and , besides these individuals , who receive considerable salaries ( for it is said that the Company yearly expend 150,000 dollars in salaries ) , there are in these prairies , and the forests of the Rocky Mountains , beaver and fur trappers , who live at their own cost ; but whose present wants , such as horses , guns , powder , ball , woollen cloths , articles of clothing , tobacco , & c. & c. , are supplied by the Company , and the scores settled , after the hunting season is over , by the furs which they deliver at the different trading posts .",ASPECT,NAT_LANDFORM,18.0
8217,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15970-16629,16168,16175,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=16168, end=16175, entitycategory=ORGANISATION)",Company,"Above 500 of their agents are in the forts of the Upper Missouri , and at their various trading posts ; and , besides these individuals , who receive considerable salaries ( for it is said that the Company yearly expend 150,000 dollars in salaries ) , there are in these prairies , and the forests of the Rocky Mountains , beaver and fur trappers , who live at their own cost ; but whose present wants , such as horses , guns , powder , ball , woollen cloths , articles of clothing , tobacco , & c. & c. , are supplied by the Company , and the scores settled , after the hunting season is over , by the furs which they deliver at the different trading posts .",ASPECT,ORGANISATION,18.0
8218,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15970-16629,16241,16249,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=16241, end=16249, entitycategory=BIOME)",prairies,"Above 500 of their agents are in the forts of the Upper Missouri , and at their various trading posts ; and , besides these individuals , who receive considerable salaries ( for it is said that the Company yearly expend 150,000 dollars in salaries ) , there are in these prairies , and the forests of the Rocky Mountains , beaver and fur trappers , who live at their own cost ; but whose present wants , such as horses , guns , powder , ball , woollen cloths , articles of clothing , tobacco , & c. & c. , are supplied by the Company , and the scores settled , after the hunting season is over , by the furs which they deliver at the different trading posts .",ASPECT,BIOME,18.0
8219,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15970-16629,16260,16267,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=16260, end=16267, entitycategory=NAT_LANDFORM)",forests,"Above 500 of their agents are in the forts of the Upper Missouri , and at their various trading posts ; and , besides these individuals , who receive considerable salaries ( for it is said that the Company yearly expend 150,000 dollars in salaries ) , there are in these prairies , and the forests of the Rocky Mountains , beaver and fur trappers , who live at their own cost ; but whose present wants , such as horses , guns , powder , ball , woollen cloths , articles of clothing , tobacco , & c. & c. , are supplied by the Company , and the scores settled , after the hunting season is over , by the furs which they deliver at the different trading posts .",ASPECT,NAT_LANDFORM,18.0
8220,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15970-16629,16275,16290,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=16275, end=16290, entitycategory=LOCATION)",Rocky Mountains,"Above 500 of their agents are in the forts of the Upper Missouri , and at their various trading posts ; and , besides these individuals , who receive considerable salaries ( for it is said that the Company yearly expend 150,000 dollars in salaries ) , there are in these prairies , and the forests of the Rocky Mountains , beaver and fur trappers , who live at their own cost ; but whose present wants , such as horses , guns , powder , ball , woollen cloths , articles of clothing , tobacco , & c. & c. , are supplied by the Company , and the scores settled , after the hunting season is over , by the furs which they deliver at the different trading posts .",ASPECT,LOCATION,18.0
8221,GB-116_sample_English_18.txt,GB-116_sample_English_18.txt_15970-16629,16275,16290,tess,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=16275, end=16290, entitycategory=NAT_LANDFORM)",Rocky Mountains,"Above 500 of their agents are in the forts of the Upper Missouri , and at their various trading posts ; and , besides these individuals , who receive considerable salaries ( for it is said that the Company yearly expend 150,000 dollars in salaries ) , there are in these prairies , and the forests of the Rocky Mountains , beaver and fur trappers , who live at their own cost ; but whose present wants , such as horses , guns , powder , ball , woollen cloths , articles of clothing , tobacco , & c. & c. , are supplied by the Company , and the scores settled , after the hunting season is over , by the furs which they deliver at the different trading posts .",ASPECT,NAT_LANDFORM,18.0
