Century;sentence;source_file;begin;end;annotator;_annotation;text;_sentence_text;annotation;aspect_cat;results;sentence_split;iob
19;GB-29_sample_English_19.txt_22651-22930;['GB-29_sample_English_19.txt'];[22737];[22742];['tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=22737, end=22742, entitycategory=FAUNA)'];['horse'];"I felt disposed , as far as I was myself concerned , to give over the pursuit , as my horse was already worn out by the journey ; but my companions would not listen to it , and determined , at any rate , to see what would result from following it up briskly during the next day .";['ASPECT'];['FAUNA'];"(['I', 'felt', 'disposed', ',', 'as', 'far', 'as', 'I', 'was', 'myself', 'concerned', ',', 'to', 'give', 'over', 'the', 'pursuit', ',', 'as', 'my', 'horse', 'was', 'already', 'worn', 'out', 'by', 'the', 'journey', ';', 'but', 'my', 'companions', 'would', 'not', 'listen', 'to', 'it', ',', 'and', 'determined', ',', 'at', 'any', 'rate', ',', 'to', 'see', 'what', 'would', 'result', 'from', 'following', 'it', 'up', 'briskly', 'during', 'the', 'next', 'day', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])";"['I', 'felt', 'disposed', ',', 'as', 'far', 'as', 'I', 'was', 'myself', 'concerned', ',', 'to', 'give', 'over', 'the', 'pursuit', ',', 'as', 'my', 'horse', 'was', 'already', 'worn', 'out', 'by', 'the', 'journey', ';', 'but', 'my', 'companions', 'would', 'not', 'listen', 'to', 'it', ',', 'and', 'determined', ',', 'at', 'any', 'rate', ',', 'to', 'see', 'what', 'would', 'result', 'from', 'following', 'it', 'up', 'briskly', 'during', 'the', 'next', 'day', '.']";['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19;GB-29_sample_English_19.txt_22931-23239;['GB-29_sample_English_19.txt', 'GB-29_sample_English_19.txt', 'GB-29_sample_English_19.txt', 'GB-29_sample_English_19.txt'];[22982, 23038, 23096, 23161];[22988, 23045, 23109, 23167];['tess', 'tess', 'tess', 'tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=22982, end=22988, entitycategory=FAUNA)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23038, end=23045, entitycategory=PERSON)', 'w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=23096, end=23109, entitycategory=FAUNA, sentimentcategory=2)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23161, end=23167, entitycategory=FAUNA)'];['horses', 'Bradley', 'unshod beasts', 'horses'];We had all noticed that there were no new signs of horses that had been shod passing along the trail , but Bradley was of opinion that the party would be mounted on unshod beasts , as very few of the native Californians had their horses shod , unless they were going a journey across a rough broken country .;['ASPECT', 'ASPECT', 'NULL_CAT', 'ASPECT'];['FAUNA', 'PERSON', 'FAUNA', 'FAUNA'];(['We', 'had', 'all', 'noticed', 'that', 'there', 'were', 'no', 'new', 'signs', 'of', 'horses', 'that', 'had', 'been', 'shod', 'passing', 'along', 'the', 'trail', ',', 'but', 'Bradley', 'was', 'of', 'opinion', 'that', 'the', 'party', 'would', 'be', 'mounted', 'on', 'unshod', 'beasts', ',', 'as', 'very', 'few', 'of', 'the', 'native', 'Californians', 'had', 'their', 'horses', 'shod', ',', 'unless', 'they', 'were', 'going', 'a', 'journey', 'across', 'a', 'rough', 'broken', 'country', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']);['We', 'had', 'all', 'noticed', 'that', 'there', 'were', 'no', 'new', 'signs', 'of', 'horses', 'that', 'had', 'been', 'shod', 'passing', 'along', 'the', 'trail', ',', 'but', 'Bradley', 'was', 'of', 'opinion', 'that', 'the', 'party', 'would', 'be', 'mounted', 'on', 'unshod', 'beasts', ',', 'as', 'very', 'few', 'of', 'the', 'native', 'Californians', 'had', 'their', 'horses', 'shod', ',', 'unless', 'they', 'were', 'going', 'a', 'journey', 'across', 'a', 'rough', 'broken', 'country', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19;GB-29_sample_English_19.txt_23240-23392;['GB-29_sample_English_19.txt'];[23289];[23296];['tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23289, end=23296, entitycategory=PERSON)'];['Indians'];Next day we fell in with several more parties of Indians , from whom we learnt that the men we were in pursuit of were full two days journey before us .;['ASPECT'];['PERSON'];(['Next', 'day', 'we', 'fell', 'in', 'with', 'several', 'more', 'parties', 'of', 'Indians', ',', 'from', 'whom', 'we', 'learnt', 'that', 'the', 'men', 'we', 'were', 'in', 'pursuit', 'of', 'were', 'full', 'two', 'days', 'journey', 'before', 'us', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']);['Next', 'day', 'we', 'fell', 'in', 'with', 'several', 'more', 'parties', 'of', 'Indians', ',', 'from', 'whom', 'we', 'learnt', 'that', 'the', 'men', 'we', 'were', 'in', 'pursuit', 'of', 'were', 'full', 'two', 'days', 'journey', 'before', 'us', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19;GB-29_sample_English_19.txt_23393-23566;['GB-29_sample_English_19.txt', 'GB-29_sample_English_19.txt', 'GB-29_sample_English_19.txt'];[23533, 23553, 23553];[23538, 23564, 23564];['tess', 'tess', 'tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23533, end=23538, entitycategory=HUM_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23553, end=23564, entitycategory=HUM_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23553, end=23564, entitycategory=LOCATION)'];['trail', 'Los Angelos', 'Los Angelos'];One party , who had seen them encamped the preceding evening more than forty miles ahead , told us that they had inquired of them where the trail turned off to Los Angelos .;['ASPECT', 'ASPECT', 'ASPECT'];['HUM_LANDFORM', 'HUM_LANDFORM', 'LOCATION'];(['One', 'party', ',', 'who', 'had', 'seen', 'them', 'encamped', 'the', 'preceding', 'evening', 'more', 'than', 'forty', 'miles', 'ahead', ',', 'told', 'us', 'that', 'they', 'had', 'inquired', 'of', 'them', 'where', 'the', 'trail', 'turned', 'off', 'to', 'Los', 'Angelos', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O']);['One', 'party', ',', 'who', 'had', 'seen', 'them', 'encamped', 'the', 'preceding', 'evening', 'more', 'than', 'forty', 'miles', 'ahead', ',', 'told', 'us', 'that', 'they', 'had', 'inquired', 'of', 'them', 'where', 'the', 'trail', 'turned', 'off', 'to', 'Los', 'Angelos', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O']
19;GB-29_sample_English_19.txt_23567-23771;['GB-29_sample_English_19.txt', 'GB-29_sample_English_19.txt', 'GB-29_sample_English_19.txt'];[23575, 23641, 23751];[23579, 23647, 23759];['tess', 'tess', 'tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23575, end=23579, entitycategory=HUM_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23641, end=23647, entitycategory=NAT_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23751, end=23759, entitycategory=LOCATION)'];['town', 'Sierra', 'Monterey'];As this town was at least five or six days ' journey distant , and as the Sierra had to be crossed to reach it , we concluded among ourselves that it would be best for us to return to Monterey forthwith .;['ASPECT', 'ASPECT', 'ASPECT'];['HUM_LANDFORM', 'NAT_LANDFORM', 'LOCATION'];"(['As', 'this', 'town', 'was', 'at', 'least', 'five', 'or', 'six', 'days', ""'"", 'journey', 'distant', ',', 'and', 'as', 'the', 'Sierra', 'had', 'to', 'be', 'crossed', 'to', 'reach', 'it', ',', 'we', 'concluded', 'among', 'ourselves', 'that', 'it', 'would', 'be', 'best', 'for', 'us', 'to', 'return', 'to', 'Monterey', 'forthwith', '.'], ['O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O'])";"['As', 'this', 'town', 'was', 'at', 'least', 'five', 'or', 'six', 'days', ""'"", 'journey', 'distant', ',', 'and', 'as', 'the', 'Sierra', 'had', 'to', 'be', 'crossed', 'to', 'reach', 'it', ',', 'we', 'concluded', 'among', 'ourselves', 'that', 'it', 'would', 'be', 'best', 'for', 'us', 'to', 'return', 'to', 'Monterey', 'forthwith', '.']";['O', 'O', 'B-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O']
19;GB-29_sample_English_19.txt_23772-23932;['GB-29_sample_English_19.txt'];[23908];[23930];['tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=23908, end=23930, entitycategory=HUM_LANDFORM)'];['a more hostile country'];This decision was readily come to , as there was now no hope of overtaking the party , and every step we proceeded we were getting into a more hostile country .;['NULL_CAT'];['HUM_LANDFORM'];(['This', 'decision', 'was', 'readily', 'come', 'to', ',', 'as', 'there', 'was', 'now', 'no', 'hope', 'of', 'overtaking', 'the', 'party', ',', 'and', 'every', 'step', 'we', 'proceeded', 'we', 'were', 'getting', 'into', 'a', 'more', 'hostile', 'country', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O']);['This', 'decision', 'was', 'readily', 'come', 'to', ',', 'as', 'there', 'was', 'now', 'no', 'hope', 'of', 'overtaking', 'the', 'party', ',', 'and', 'every', 'step', 'we', 'proceeded', 'we', 'were', 'getting', 'into', 'a', 'more', 'hostile', 'country', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O']
19;GB-29_sample_English_19.txt_23933-24216;['GB-29_sample_English_19.txt', 'GB-29_sample_English_19.txt', 'GB-29_sample_English_19.txt', 'GB-29_sample_English_19.txt', 'GB-29_sample_English_19.txt'];[23980, 23980, 24061, 24152, 24152];[23991, 23991, 24074, 24163, 24163];['tess', 'tess', 'tess', 'tess', 'tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23980, end=23991, entitycategory=LOCATION)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=23980, end=23991, entitycategory=HUM_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24061, end=24074, entitycategory=HUM_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24152, end=24163, entitycategory=HUM_LANDFORM)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24152, end=24163, entitycategory=LOCATION)'];['Los Angelos', 'Los Angelos', 'Spanish Trail', 'Los Angelos', 'Los Angelos'];In all probability , if we had pursued them to Los Angelos , we should have discovered that they had struck off on to the great Spanish Trail , as was their original intention , or else have found that they had been to Los Angelos and had taken their departure for some other place .;['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT'];['LOCATION', 'HUM_LANDFORM', 'HUM_LANDFORM', 'HUM_LANDFORM', 'LOCATION'];(['In', 'all', 'probability', ',', 'if', 'we', 'had', 'pursued', 'them', 'to', 'Los', 'Angelos', ',', 'we', 'should', 'have', 'discovered', 'that', 'they', 'had', 'struck', 'off', 'on', 'to', 'the', 'great', 'Spanish', 'Trail', ',', 'as', 'was', 'their', 'original', 'intention', ',', 'or', 'else', 'have', 'found', 'that', 'they', 'had', 'been', 'to', 'Los', 'Angelos', 'and', 'had', 'taken', 'their', 'departure', 'for', 'some', 'other', 'place', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']);['In', 'all', 'probability', ',', 'if', 'we', 'had', 'pursued', 'them', 'to', 'Los', 'Angelos', ',', 'we', 'should', 'have', 'discovered', 'that', 'they', 'had', 'struck', 'off', 'on', 'to', 'the', 'great', 'Spanish', 'Trail', ',', 'as', 'was', 'their', 'original', 'intention', ',', 'or', 'else', 'have', 'found', 'that', 'they', 'had', 'been', 'to', 'Los', 'Angelos', 'and', 'had', 'taken', 'their', 'departure', 'for', 'some', 'other', 'place', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HUM_LANDFORM', 'I-HUM_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19;GB-29_sample_English_19.txt_2395-2554;['GB-29_sample_English_19.txt'];[2493];[2507];['tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=2493, end=2507, entitycategory=FAUNA)'];['baggage-horses'];They did not think it necessary to keep watch , but when they awoke in the morning they found the baggage-horses had been driven off , and their packs stolen .;['ASPECT'];['FAUNA'];(['They', 'did', 'not', 'think', 'it', 'necessary', 'to', 'keep', 'watch', ',', 'but', 'when', 'they', 'awoke', 'in', 'the', 'morning', 'they', 'found', 'the', 'baggage', 'horses', 'had', 'been', 'driven', 'off', ',', 'and', 'their', 'packs', 'stolen', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']);['They', 'did', 'not', 'think', 'it', 'necessary', 'to', 'keep', 'watch', ',', 'but', 'when', 'they', 'awoke', 'in', 'the', 'morning', 'they', 'found', 'the', 'baggage', 'horses', 'had', 'been', 'driven', 'off', ',', 'and', 'their', 'packs', 'stolen', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FAUNA', 'I-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19;GB-29_sample_English_19.txt_24217-24317;['GB-29_sample_English_19.txt', 'GB-29_sample_English_19.txt'];[24241, 24293];[24247, 24298];['tess', 'tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24241, end=24247, entitycategory=FAUNA)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24293, end=24298, entitycategory=NAT_LANDFORM)'];['horses', 'coast'];We therefore turned our horses ' heads , and retraced our steps towards the coast in no merry mood .;['ASPECT', 'ASPECT'];['FAUNA', 'NAT_LANDFORM'];"(['We', 'therefore', 'turned', 'our', 'horses', ""'"", 'heads', ',', 'and', 'retraced', 'our', 'steps', 'towards', 'the', 'coast', 'in', 'no', 'merry', 'mood', '.'], ['O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O'])";"['We', 'therefore', 'turned', 'our', 'horses', ""'"", 'heads', ',', 'and', 'retraced', 'our', 'steps', 'towards', 'the', 'coast', 'in', 'no', 'merry', 'mood', '.']";['O', 'O', 'O', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O']
19;GB-29_sample_English_19.txt_24533-24617;['GB-29_sample_English_19.txt'];[24607];[24615];['tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24607, end=24615, entitycategory=LOCATION)'];['Monterey'];We encountered nothing very remarkable during our three days ' journey to Monterey .;['ASPECT'];['LOCATION'];"(['We', 'encountered', 'nothing', 'very', 'remarkable', 'during', 'our', 'three', 'days', ""'"", 'journey', 'to', 'Monterey', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O'])";"['We', 'encountered', 'nothing', 'very', 'remarkable', 'during', 'our', 'three', 'days', ""'"", 'journey', 'to', 'Monterey', '.']";['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']
19;GB-29_sample_English_19.txt_24618-24721;['GB-29_sample_English_19.txt', 'GB-29_sample_English_19.txt', 'GB-29_sample_English_19.txt'];[24638, 24667, 24704];[24646, 24675, 24711];['tess', 'tess', 'tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24638, end=24646, entitycategory=BIOME)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24667, end=24675, entitycategory=FLORA)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24704, end=24711, entitycategory=NAT_LANDFORM)'];['prairies', 'thickets', 'streams'];There were the same prairies to cross , the same thickets to penetrate , and the same streams to ford .;['ASPECT', 'ASPECT', 'ASPECT'];['BIOME', 'FLORA', 'NAT_LANDFORM'];(['There', 'were', 'the', 'same', 'prairies', 'to', 'cross', ',', 'the', 'same', 'thickets', 'to', 'penetrate', ',', 'and', 'the', 'same', 'streams', 'to', 'ford', '.'], ['O', 'O', 'O', 'O', 'B-BIOME', 'O', 'O', 'O', 'O', 'O', 'B-FLORA', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O']);['There', 'were', 'the', 'same', 'prairies', 'to', 'cross', ',', 'the', 'same', 'thickets', 'to', 'penetrate', ',', 'and', 'the', 'same', 'streams', 'to', 'ford', '.'];['O', 'O', 'O', 'O', 'B-BIOME', 'O', 'O', 'O', 'O', 'O', 'B-FLORA', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O']
19;GB-29_sample_English_19.txt_24722-24907;['GB-29_sample_English_19.txt', 'GB-29_sample_English_19.txt', 'GB-29_sample_English_19.txt'];[24731, 24739, 24846];[24734, 24747, 24853];['tess', 'tess', 'tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24731, end=24734, entitycategory=FAUNA)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24739, end=24747, entitycategory=FAUNA)', 'w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=24846, end=24853, entitycategory=PERSON)'];['elk', 'mustangs', 'Indians'];Herds of elk and mustangs were continually seen upon the heights , and every now and then we met with some small parties of Indians , many of the chiefs dressed in the Spanish fashion .;['ASPECT', 'ASPECT', 'ASPECT'];['FAUNA', 'FAUNA', 'PERSON'];(['Herds', 'of', 'elk', 'and', 'mustangs', 'were', 'continually', 'seen', 'upon', 'the', 'heights', ',', 'and', 'every', 'now', 'and', 'then', 'we', 'met', 'with', 'some', 'small', 'parties', 'of', 'Indians', ',', 'many', 'of', 'the', 'chiefs', 'dressed', 'in', 'the', 'Spanish', 'fashion', '.'], ['O', 'O', 'B-FAUNA', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']);['Herds', 'of', 'elk', 'and', 'mustangs', 'were', 'continually', 'seen', 'upon', 'the', 'heights', ',', 'and', 'every', 'now', 'and', 'then', 'we', 'met', 'with', 'some', 'small', 'parties', 'of', 'Indians', ',', 'many', 'of', 'the', 'chiefs', 'dressed', 'in', 'the', 'Spanish', 'fashion', '.'];['O', 'O', 'B-FAUNA', 'O', 'B-FAUNA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
19;GB-29_sample_English_19.txt_24908-25091;['GB-29_sample_English_19.txt'];[25042];[25089];['tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=25042, end=25089, entitycategory=PERSON)'];['their intentions seemed to be perfectly pacific'];"We were too well armed , and too many in number , for any of them to venture to attack us , had they been so inclined ; but generally their intentions seemed to be perfectly pacific .";['NULL_CAT'];['PERSON'];"(['We', 'were', 'too', 'well', 'armed', ',', 'and', 'too', 'many', 'in', 'number', ',', 'for', 'any', 'of', 'them', 'to', 'venture', 'to', 'attack', 'us', ',', 'had', 'they', 'been', 'so', 'inclined', ';', 'but', 'generally', 'their', 'intentions', 'seemed', 'to', 'be', 'perfectly', 'pacific', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O'])";"['We', 'were', 'too', 'well', 'armed', ',', 'and', 'too', 'many', 'in', 'number', ',', 'for', 'any', 'of', 'them', 'to', 'venture', 'to', 'attack', 'us', ',', 'had', 'they', 'been', 'so', 'inclined', ';', 'but', 'generally', 'their', 'intentions', 'seemed', 'to', 'be', 'perfectly', 'pacific', '.']";['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'I-PERSON', 'O']
19;GB-29_sample_English_19.txt_251-383;['GB-29_sample_English_19.txt'];[330];[338];['tess'];['w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=330, end=338, entitycategory=PERSON)'];['horsemen'];"We had not proceeded more than four miles on the trail when we saw a couple of horsemen some distance ahead ; advancing towards us .";['ASPECT'];['PERSON'];"(['We', 'had', 'not', 'proceeded', 'more', 'than', 'four', 'miles', 'on', 'the', 'trail', 'when', 'we', 'saw', 'a', 'couple', 'of', 'horsemen', 'some', 'distance', 'ahead', ';', 'advancing', 'towards', 'us', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])";"['We', 'had', 'not', 'proceeded', 'more', 'than', 'four', 'miles', 'on', 'the', 'trail', 'when', 'we', 'saw', 'a', 'couple', 'of', 'horsemen', 'some', 'distance', 'ahead', ';', 'advancing', 'towards', 'us', '.']";['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
